 -000377224   | M   :H

  00000264950   |  Q:   Q
  000847638  |   M:Z
 000724377   |  X   :   X
  000746396  | L :  Q
   -00449904  |  J :P
  -0455757  |   Y :   Y
-0000714793 |U:   D
 -0000778265 | H: C
 390325 |   Z  :Z
-0000243857 |  Z   :Z
00650145  | G  :X
-00000460621   | H  :  E
0488067| K:  K
  00451647  |  Z:  Z
  000128718  |W  :W
000623138|   E   : E

0000645596|  J:J
 000880052   | J   : K
  -00001   | S  : S
 0000724494  | J:J
  0000443933  |  R   :  R
895805 |Y  : Y
-0000157852|H : H
  0000   |C: C
   00841321|   Q:   Q

00000937284|   G :G
 000000160820 |   S  :S
   00000626690 |   T  : T
  00158117  |P   : O
   -000000583890|  I:  I
 608147 |   L  :O
  00000148457  |   U  : U
 07975  |P  :   P
  -0000925255   | H : H
00276981   |   R:   R
 0920246  |B   : B
0000146183  |   Y:   V
 0353051|O  :   O
   000816775  | B   :  P

  00904016 | K :  K
00000136195 | A   :A
   000307397 |   A  :A
   780312   |  F:  F
 00000193944   |  Q   :Q
  -0000747487  |   D  :V
   0000460675 | E  :  T
  000000805850   | A   :   A
 0000005192 |  U   :   U
   0027290|   A:  M

  00000410901 |   O  :   O
   0000774735   |  R  :R
-665695|   E: E
   854381|Z  :Z

   765926 |  J   :Q
  000000397942  |  F  :C
   000000268453 |L   :   L


   0644177   |  S   :   N
000000496246  |X   : X
 -000000967004   | Y : Y

00000824129  |  C  :C

 259905  | I :   I
  -0000591347 | C:   C
 00000492558|   I  :  T
394259  |  V : X
000995806   |D  : D
  0  | K :  K
  00000974100|  O:O
 000271487   | V  :W

 0795198|   M   :C
 01|   Y  :G
   000196329|   S   :  K
  00586824| Q :G

 00795483  |K   :   K

000000932614  |  C:L
 000450912 | F   : F
   00000148960 |  K:  K
  0385310| A:  A
   000000950581   | Z   :Z
000000412538  |   W  : W
  384892|P:   H
 00759809   |  X  :  X
   00000437278  | D  :D

000000941668  | X : S
 -00000080045  | D:F
-00000251800  |  S  : S
  -0000575278 |L :   G
  436111 |U:   W
 0861898  |   P:P
0000824192  |   A   :M
   0114048| R :R
  00311437 | L: E
 00000689272 | E:   E
   -000000991106 |F   :B
  6202   | T : T
  000000186645  |U:   U
  -00962393 |O: O
947315|Z: Z
000545165 |   D :  Q
308618   |M   :M
 00433066  |U  : U
 -00139687  |R: R
0549285  |   J : I
   00157613 |  U   :U
 00630417 |I : E
   416257|Y : Y
  0000116521  |   Y  :  Y
   00000553266   |  Y   :  Y
 00000855773  | J  : J
 000000410083|   E :   E
  000764861 | Z : Z

53465|  R: Q
00369292  |   Z:  Z
00073104| X  : X
 00382446   |  H :   H

   -000000708134| G:A
 000585191   |  G : G
   -001   |  M:  M
00974079  | S:S
000145855 | Y: W
   -00000877667   |   S:  Q
 -000629474 | Q   : Q
0723793 | S  : S

000922036 | C :C

   00225254|   C : K
 133016 |M :   M
00842779   |  X: X
000863813| O :  O
0598743  | W:Z
00314104   |   L :  S
177952 |H   :   P
  00511266|   R   :  R
   000000824840  |S   :   S
 -035825  |I  :   I
000457346 |  Y :  Y
   151456   |  G:  G
00000637923|C :  C
0836897   |  Y   : Y

  0   |U :W
0000192349|D :   D
0487079|Y:C
 000510497 |E :Z
  -0000211713|  V   :  V
-0000674219 |O  :   A
  00248131| X   :  X

00000622152|   X :X
 000154199  |X:  H
00690172  |A : A
0093268   |  X:X
000666327   |   X :  C
   0000619522   | T:T
   000000498182   |  P   : P
0402269|  S  :  K
   00000609173   | K   :   K

   0646359  | H:   H
   -000479234| W  : W

  -0000989334   |  P  :   P
  -0000530801  |  C :C
0662436|I   :  I
  93311  |   U:Z
 000193844 |  J : J
-000042490 |   U  : U
  000000882842  |J :   J
  0000082256 | J  :   J
 -0277389|   G  :   G
 000290965   | A :   J

 000000563209  |   A :A
   0000884486   |M   :   M
  -678930  | I  : S
0000218027  |T:P
 0000037560  |E   :W
  0632567   |  F  :  F
239230|   O  :O
-000000129705 |   W   :   W
000000174045  | W:W

  -0000255190 |V   :   A
  -728302 |   O   :   O
 -0934190   |   P   : P
869607 |   E :E
   0948980|Z:   O
  000858881 |  I   : I
032491  |U :K
 000000589240 | N:  N
 000761314  |M:   M
-063744   |J   :J
0000208491  |  R   :  R
  0000000   |  M :  P
  00000749577  |  M   : M
  00000070361 |  R :  R
 0782531|   T   :   T
   00000232169|D   :L
  00000091284| N :   A
  000000469020  |   Y: E

00000|U  :  H
 -00000065532   |   B   : V
   00860135 |K: K
00112244 | J  :  J
 0215883 | F:  L
  00536246|  R :   R
  000000863782 | S :  S
000000247074   | M   :   M
  00684741 | I :I
 0672980   |H  :H
  -295259   |  A   :   A
 028308|  L :  L
192476  |  F:F
   000142265   | B   :   B
 000000190374 |R:H
   00000879884  |   Z   :L
   773566   | O:  E
000912398 | F  :   F
   -000000329960   | Y : S
   -0000793731|  T   :   M
 000   |Y  : Y
   00041613  |V   :V

   00000311178 |I   :I
 0000905827  |W :   W
   000459450   |   F :  F
  00631727  |  P :  P

 000000952321|   C : L
   0000109399   |S:   S
 0000368995  |  M  :M
 0000239325 |  F :   X
   00000221074  |  P :  P
  00000264568 | C : C
   -51465  |Y   :Y
  -0732674   | U   :   K
 000600891|   R:R
 -174540  |  H  :H
 -00000030327 |   M  :  M
  00000610297| O  :  Y
  0041113   |O : F
  00805279 | F  : F
000000575882   |P   :P

0086533|   C:   C
   53588|  G  : G
-452303|   X :X
 00812429 | N  : N
  0426011 | C  :   C
 000000887063  |   V:  R
 0000325541|   Q:Q
  00000804767 |B  :   Z
   245288 | U: U
   0000996724   | A   : A
 475355   | V:  V
   126656 |   A  : A
   -387234 |H: B
 -000000554884   |  H  : H
0000647037  |   F  :   F
 0000387658 |  F : F
00000976576|I  :   S
  178705| T: T

   -00001| C  :  C
   00000118747| S: S

   159537|   V  : A
 00000306818|  K : K
  000585545|   G:S
0869575  | E:E
000364305 |I:   U

-0561484   | S  :S



0591697   |  I   :  I
 000520647  |S   : S
362059  |   Z :   Z
  00001  |G :   G
0890235   | Z  :  Z
 00000862972   | N: N
00000556319   |   O  :  O
   00000162966   | F :  O
  -000669507 |I :  D
 0000422726 |  H : H
 600684   |   N   :   J
  328028| V :V
 0061435   |T   :  T
000000938250  |N: N
  000412019   |   M:M


-585358  | M   :  M
 474630  | I:I
0000077912  |  C  :   C
 711451|  H   : H
00388745 | G :   G
 -000924387   | C: C
   -45661 |  Q :Q
  -0000593068   | D  :D
000055435 |   V:  P
89296| P   : P
  00518006   |   I  : I
   -00000504037| J :  N
000000681595|  U : S
   -00000994127   |   G   :G
00000147033|R  :P
 845766|  T:T
  000136803   | Z: Z
   000069081  | B   :B
 -0968655 |  K  :K
  147357  |   F  : Z

0000798373|   H   :  H
  00000988410 |G:  U
00822928  |  D  :  V
  000602942|  J : E
 0   | G   :   G
 00000445070   |   A:A
  0000229035   |X : D
   0000763532  |   T :U

00901097  |M: M
 000318344|  C:  C
 -000001   |S  : J

   199290  |   Z   :  Z
   452578   | C   :   Q
   -772446 | E :   E
 000000943169   |  Y   :K
   0000503801|   Z : Z
000000209850|  N:   P
   965908  |K :K
00827251 | O:   O
 000000921341   |   F:  H
 -00000803312  |   L:   P
 00936424  |   Y :Y
 -00612951| H   :H
109258|   R   :  R
 -000985484| E  :   Y
  00000363589 |   G   :   G
   0000448531 |  F:  F
   594268  |H:   H
 000000763316 |  T:  L
   00267161   | M  :   M
   000820637   |   Q   : Q
 00412320   | J  :J
 -036469  |   X : X
  000117840   |H :H
   00861088   | P   : P
  000756196|  M :  M
  000000203973| Z:   I
  -000000525308| V  :B

 -000000420328 | R   :   R
 886072|  I :I
  00000793669  | C :C
   -00932247| E:   E
 -00654589  |   I   : H
000006530  |   Y   :  O
  00139077|  F:F

   0815869   | P:   P
00000458130|   D : F
 0291421  |   M:   M
6554|   I:I

00000265496   |V:V
 0639727|Z   : Z
 00034785  |H :H
   -776207   |  S :S
  000477688 | P   :   D
0000683507   | S  : E
   0000861206  | S   :  S
  0612190   | H :  H
  0000598619  |S:  S
 0000337028| O  : O
  00591880   | L   : M

   000000455115|K:  K

  0000284058 |   R   :  R
-000509395   | P  : P
-0636738|  W  :W
 000001 |E   :E
  179563  | B   :  B
  -00582280   | O  :   K
-00715467 |  A   :A
 -0649891|   T :   T
0384661|  A   : A
0000001| Q: Q

  81610 |  Z   :I
 00000845093|C:   D
  000000163595  |  B  : B

  000000394424 |  U:T
   00068175|   M   :M
655402|   G:   G
 000255747|  H :  D
   00000066525 |B : B
   0252382   | L :   I
 00460693  |   I  :   J
   00000814940  |  V   :  V
00674526 |O :O
 -0821106 |   S   :S
  -00877932  |  M   :   M

 -203751| K:K
   000792255 |   H  :   H
   175271 | A : A
 0799799 | A :  A
  000000625609   |   Z  :  I
  -0624750 |   Q  :   I
 0887988| E  :   E
857732|   L: L
   00000621775  | G  : O
-00264161   |   J  : J

  000000706864   |Z   :  Z
   0067823 | Q: N
  -000772766 |K :K
00051264 | D  :  J
-289354| J   :   S
   263472  | W:W
 0000735368| K:K
-0000469167|   F :M
 0000282124 |  N   :  N
 -0001   | M:   Y
 -0885343| B  :  B
   -000883543|   S : S

0620627|   P   : P
 0000366502|  T :  T
   00230382   |L  : H
  875820  |Y :   Y
   00000176577 |L :  L
00000180844| J  : J
 10449 | L  :   L
  0000733728|   I:   I
0778599   |  Z :  Z
00000109058  |  H   :   P
   0000296401  |J :   J
  0527635  |  F:   F
 00409253   |H : V
  -325575 |   S  : S
   000274246 |  K :  K

  00000675225  |   S  :   O
000773472  |  H  :   H
   000000729268| F  :  X
  00001  |   T : T
00000444039  | W : W
   000427665|W :  W
 000|R   :  R
  -0398193 |  C  : C

0577665 |   P : T
   000934363  | V:  X
 0000155577  | D  : D

  00007540  | G   : G
  000000139570 | Q  :  Q
   058421|   P  :P
  000000369553   |R: R
 000145421 |B :  B
   0380182  |  V   :   V
   389532   |   T  :  S
   000000762086 |  N   : N

   00019790|D:   D
   -00000706584 |   O   : O
   550762|U:  U
  -00211374| L :  L
  0000469061 |  H  : H

  00000760230|S  :  Z
 00000313603| S :  U
  000000930407| B  :  I

   0466311|   J:   J
00000570030|  V  :  R
   0680399  |  E  :   C
   -0629771 |   M  :   M

000670784  |V  : V
  909944  | K  : K
   -0000926638 |   Y   : Y
 -00000947346|   E  : E
-0918842  |   A  :A
   -000191087   |H :  H
   00000700968 |  M   :  O

 00791121  | K   :K
00000959369| Q :   M
  0920128  |G   :G
  -000455913  |V  :   V
  00| M  : M
-0000384177   |   U   : K
   000000984392  |V  : V
   346606  |  F:S
-000000431782 |  U : U
-0000192956   | B :R
 0671830|V  : V
 00000414857 | G   :  G
  0710251   |  A :   A
  00694085   |B   :  B
  0508192 |  O  :   O
   00417016   |Q  :O
 000297011|Q   :   Q

  00001 |   A :   J

  00000893281| V :   P
 00000142151  |   J:  M
  0000947730   |S :   W
00189408|   B   :   U

 00000789571   | P   :P
   98395  |   J   :  J
 0  |   J  :  J
  000882971 | T  :  T
 917917|X :   X
   -00687070  |  K:  F

 0373346|P   :H
-77691|Q :  Q
  0000263300| G : Y
0230897  |   S   :   S
 00110170 |  P  :P
00000687476| F :F
0000133705   |V :   K
   0718433 |D  :   D
00497037|  A  : A
 0000851361|   X :X
  -000000269522|   G   :  G
  -039152  |  Q : Q
   -0000534214|J :  J
   -0000268366|   W   :   W
   00747848   |Y  :  Y
 -0000849511|   K   :   K
   0495859  |   A   :K
   000000326626 |   X:X
   000421395 |B:  B
  00159510   | D   :  J
 000057336   |  B   :  B
 -196334  |I : I
  0000867235 | P :  P
   0597664  |  L   :L
   553106  |E :   E

 00000251108   |  V: V
 -1 |R  :  R
  000000522003   | A : A
 810684  |  T :   T
  00941841  | U :U
 0000009849|  Q :   Q
0000079234| B   :  Z
   0000392793 | D   :  D
   00672460   |  D  : I
285484   | R:R
   0276957|   B:K

   -00627674   |L  :E
0000592881   |O  :O


37784  |   Z  :   D
   00000 |   X :P
 -0714710|D   :B
 0605414   |   L :  H
000000382739   |T   :   J
  000000576513|   P   :   P
 -000000491953  |J   :   J
   0000003716  |   H:   H
00041466   |  P :   P
   0000696896 |  C:  C
00000812062  | C  :C
0000401009| M  : M
   -0855523   |   G   :G
0028954 |   R :  R
   000000174860  |   Q   : Q
  000244876  | L:  L
   000000269882   |  W :  W
000355885 |   H:  H
584503   | L   :L
   98891   |  S  :   S
-000000490194 |  P  :   P
-0000509140   |J :  N
  -000000315415   | X   :  X
0000  | P:  P
000492117 | M  :R
000033204|   R  : R
  -00457766|F  : F
  392497 |   G :G
  793247 | H :   H
-000179889 |H  :H
  000000154539  |K : K
 00000723396|  Q  : Q
  684648 |I : I
581389 |Z : Z
 -000677537| P  :  P
   -00000347394 |J  :J
 9433 |  E  :E
   000166233  |   T   :T
  00787942 |  M :Y
  000000631810  |  C: C
0901144 |P:  P
   -543831| D :   D
000000718788 | Y   :  Y
  00703034 | L   :   L
-00000335998  |   I   : W
 000000455381 |P:   M
   00000603045| D   :   M
  387731 |   O   :  O
000623857  |J  :   J

   000000826571   |M: M
 0278975 |  T  :H
0000462697  |   L   :   N
 00000336725  |   V   :V
   00000296394  |V  :  M

  000000323941   |   A : A
   0675279  |   Z   :W
   -000283190   |  J:   J
  0000652896  |T : X
  857924 |   E   :E
   -0000049641   |A : D
  000828973|N : N
  0000318030  |U  :U
  0   |H   :  H
183840 |  R   :R

 000519485 |   S :  H

   01|  I:  I
  559222| P  :   F

   000499592| Z :  Z
   00198915   | L   : L
   00548232| S  :S
  0610454  |N  :N
  -000000742475|S   : S


   000319492   |U:U
000000464898|   M : M
  0278265   |   B : B
   -00000686739  | W : L
  -000745339   |L :  G
 000000560794|S:S
-0294272|D   :   K

  -000000251617   |  C:   C
   -000000934455 |   M :H
  0714034|   G :   G
  504107   | V:   V
   000208477   |K   :   H


  -00956168 |Y :   W
   00000303274| P: P
-00000795006|   Q:   Q


   -466344   |K:   B
  000741193|   B:   B
   412940|   G :  G

   -0746989|N  :  N
  -000000327795|   S:  S

 -0000216761   |   F:F
 -884925 |   L   :   L
  000000506691  |  P  : P
  00494114   |   F:H
00000305744 |   S  :N

   0000028621   |   Z  :  Z
 086691 |M :  M
0000313745  |H :  K
0971534 |   R: H
   00135082 | F  : F



 179068|  D  :  H
 -0000225178| Y: Y
   00000| I:I
000377970  |  A  :  O
   000485207 | R :A
0761220 |   I   :  D
 0000001   |  N  :   G
000570944 |R : R



00604342 | T : T
0000846026  | K   :   K
   0082132  |  M :   M
  00000842959 |   A  :  I
  0291731  |J :  D


-0000825392 |  U:U
   000419353  |H   :  H
   000880254   |  G  :  G
   000713311 |   M : F
000676633   | H   : H
 0533387   |X  :  X
   000000381789 | B:V
  000465372  | C  :I

-00000163762| A:   A
  000325985|  V   :  V
0000176424   |B : B
 0000205391  | T   : T
-0000678838  |   M :   M

  -000433052|   U   :J

-00609586 |S:   S
 0000511118 | M:M
  000000147614 |A :   A
   -0000001  |   N :B
  000000 |  Q: V
0000001 |E :   E
 00000825825|S  :   S
 -0000100221 |  V :   V
 00674356   |  C: Q
   0691908|P  :   P
-00303981   | R :  R
   119746|  Q   : Q
   0484652   |   S  :S
   176625|   R :  R
 00680756  |X:X
   00000583913   |  Z :   I

 0000227288 |  C  : J
  0790530   | D  :D
   000278896 |   Z :Z
  802736|  X   :   X
  000000601001 |P   :P
  0000289128  | U:   U
 -0000251032  |   Y   :  Y
  0000070369  | Q:  P
   000953154   |   Q  : Q
  000813724  |Z  :S
-000913153  |G  :  Q
 482106 |  S:   S
   0000767631   |   B:E
00000281197 |  H:  H
   275885 |T  :   T
   402502|   I : I
00596862 |   W:   F
 0000691236  |  F   :  F
  761770   |  W  :R
 000001   |F   :   F
  00000165667|  W:P

 0263386 |   P:   Q
  771024 | X  :  X
0000627516   |R: R
 -000997181 |   V  :  G
 -000000309696| U  :W

-451370  | H   :   H
   -0384982  |  I:  I
0000857784|Z: A
723300 |  Z :  Z
000067347 |G : I
   00000143789  |L  :L
 00641970 | Y:   Y
00177428 |   X   : Y
 000855418  |X :   Y
   0217283|R  :  R
000000167888 | N  : N

-037677|   T   : T
 00652085  | L :L
 00000930514 | G :G
  -00000931832   |   D   :  S
00000886997  | L :S
   000001   | V :N
  597293  |   T   : A
0267438  |   T   :  T
   00353285   |  P :P
000000692877  |   I: I
  000000705498| I :F
   -0000835965|Z   :   E
00000039013 |   B  : Z
 00000603796   |P  : P
  282919| S  :S
  000235864| K   :   N
00799945   |   G   : G
   0183702|S: B
0000953445   | J  :  Q
 0000511013 | X :  X
   336039   | H: L
  -000364010   | O:  O


   000000561387 |W  :   W
  0000265056   |  T  :  T

  -0704419   | K  :  K
  00838860  |   A :  A
-00000461559|  A: A
00000015915  |  J:  F
  -0646244  |X   :M
 -000315362| L:L
 0000440156   | F:   N
   -792181   |   A   : H
  -0531781  | H: H

 760686  |J: D
103998|K:   K
  -000664712|P  :   P
-000633243|  A :A
   000000368154  |  M  :  L
 000886782|   X  :X
   000000574111|U   : N
 0000471267|  I   :   I
  554618|  G:   R
   00000151456 |   N :  W
   00000725569   |J   :   J
 03299   |T  : T
00317910   |   I :   B
   00870155|   Q   : Q
  00563373|   I :   I
 000150730|   E   :E
870863 |I:I
 000968603| R  :  R
 -00000054950  |  X  :X
  0851425  | B : H
 0000977353  |   U:M
0000792297|   T  :X
 -00605072 |  B  :  B
000952831 |K:  I

   -0458222 |  F   : F
 000006714|M:  I
00751730| L:  O
  0585171  |  C   :  K

   0000509383| O :  O
 245868  |  Z  :  Z
  00000915241|  E : Y
 00000214681  | M  :   M
 000000156524   | A:  A

  0000390455 |  O : O
   692248|  B : B

  89687  | M  :  L
   01  |  G  :U
 000000579550  |   N  :   N

   000000747501 |I  :Z
00446724   |A  : A
0000227446 |   R  :R
-112881|   X   :  X
   -00000689603  |  Z : Z
-944550  |  R :R
   000000 | S  :S
 0284818|N   : K
   0000465326   |  V  :   V
 000637600|   L   :   L
  0091677  |   Z   :Z
 0820777|  K   :D

  000199753|  P:P
  0433276 | M : T
  00000217004   |  V :I
  00000280419   |  V :   V


0000469614   |  N:  O

 000207987 |   U :U

  -218660|  X:X
 00306541 |H : H
   000000789610 |  I:I
   00000422916 |B   :  B
 180660   |J: J
  000000654353   |U   :   U
 060963|   F   :  Y
   079936|   S: S
  000808445|  E :   E
   -0000008359|   X  :   X
   00297332 |   V:S
 0212497| C:C
 564540   |A   :   D
000013505|B : B
   085710  |   S:   S
 789990  |   G   :  G
   -00178807 | F  :F
0000541744|Y:   Y
 00120583|  Q:   P
 00|  Q  :Q
 0804572  |Y :Y
   -000265270  |G  :   G
 00000091779  | Y  :Y
 -00649940|   N  : N
00000011985|F :   Y
   000000643749|T :   T
0000643675  |   G :  P
000355979   |   R:  H
 00000884026  | B   :   B

 -000001 |  Y  : Y
-00629898|K:  M
 00000   |  O : O
00534142|   T :T
  647055|   L :   L
  00366725|  L : L
   00800203  | R   :R
00000612535  |  D   : D
 00000040225|   J:W
000000370582 | F : F
   0000673988   | F  : H
000000790210|  O   :  O
 0261029|E   :  E
 -00000793282   | A :   A
00000238698   |  W:  W
   0000905573   |   B  :  V
-239942 | B  : K
000000504480   |   Y:  Y

   00000811362 |  B:   B
  00024073  |  N   :D

 167633| D  :D
 000000525784   |   A: A
01|L:   L
  194521   |H  : H
-0360302 | Q   :  M
   -000000111167  |K   :   K
  00925211 |O  :  O
-000000266873  |  U :  U
   00000300699|   Z   :  W
   00563577  |H   :   P

  00000910790 | U  :Z
-00053398|  D  :D
   00000061059| O   :  O
  -000000132522|R   : R
0654862  |   T  : Q
-0000493166   |F  :F
0000417687  | D : D


   0000461066  |   R  :   R
   00980898  |   O   :  O
  0756289|   Z  :Z
0943232 |  K:  P
 0158847   | X  :X
  000000877691 |  C:   C
00052351  | H   :   J
0000156407 |   I   :  I
   435743   |   V:   V

   00000294285|   W:  W
 -663171   |N : N
 00000973756 | W :   W
   -000982141   | Z  :  Q
   0000830189|B  :T
  -00994776  |L   : L
  -0000001 |   J : J
00000647730|X   :X
   -0000669793  |   H: H
 -000000745901| E  :E
  000000927642  |  D   :  O
000000928668   |  M:  M
   0871660 |   E:O

  -000548428  |  M   :   S
  00000949659 |   G  :G

  000069362  | Q  :  Q
  643397 |G   :G
000345656 |   A   : A

 000360042  |P  : C
   0618310 |  Z  :U
  0791668   |H  :H
   0000546206| E :  P
 00000931961  |   G  :U
00000265733   | N  :  N
   0787510  |  X  :   X
  00567543   |  T  :   T
000020247   |  C  :C
 -0000683275  |  Z   : Z
 000169121| Z   : Z
 -0000657867| M  :   M
0000484179   |E :  H
 0000268482   |T   :T
   -000756643   |X: X

   -0508132 |T  :J
 0267320  |  S :S
000000983329  |   Z  : A
 0000929026| Y: Y
 000000222400 |   O : O
 -899428| M:M
00000155334 |  A   :H
 -426812   |  W  :B
 000246593   |Z :  J
-000958674|J:J
 000337668 |V :V


-0441657   |  Q:Q
   0000331862  | M  :M
000628307   |  Y   : Z
   0000664233 | U: U
 414024 |  V   :  V
  991524|  L: L
   00000321044|U   :  S
   0962187|   A   :  R
 000470377 |  J   :   J
   -0000655313|   V   :   V
 374547   |   X: X

  -00220939   |T   :   H
  00000166621   |  N: N
0594814 |  P :  P
   0517315 |  I:  N
 -0000482624|   L:G
000000585054 |  Q :   Q
   0000557106|X  :X
 -895154   |X  :I
  0000346668 | E  : E
  00810386 | W :  W
527811 |   N   :  N
   000397089 |P   :R
   -00146163|  Q   :R
 00185366   |   K  :M
 0502523   | R :   R
-00424951|   F   : Q
00559856  |  S: C
  00000359539 |W: W
 -000562413|  P :P
   -000402417|   I  :  V

 0000320961| S  :P
  000000857400|G   :   M
   000339415  |   J  :   N
 -0000176294   |   K   :   K
 000748890 | D  :D
 00000860590  |  Z  :  Z
   00881907|  W   : D
00000264184 | P :   Q
668845   |   V:V
  00000352391   |H   :   H
 0828844  |P   :P
  00524125 | B :R
  -0000355615  | T:T
 000014890   |  S:   C
   000890121   |C  :  C
00000482415   |  C  :C
 000638085|X  :P
  000841076   |K: K
   27688   |  M:   M
319581 |   D   :D
  000000411027 |   R   : R
   934422  | E  :   E
  00000592742| H   :  L
  0304441  |   J: J
  00000739535|K  :K
   0000 | M   :B
 0000 |   Y:Y
   000935162 |  N : I
 0   |   Z:E
   000411026 |   N:N
   000000608374  |   I  :  I
 -0000117989   |  W  :F
  0000719770| I:I
   172519  |Y:  E
  00000731517   |  G   :   G

   279938 |  P:  P
 0000001  |  A   :  A
  1  |K : H

  00000816666  |   Y  :Y
 -00227572|   M:  M
 793544|  U   :   U
   00000573536 |O :  Y
 00357282   | K: K
-345727|J :E
 0000399401|  N  :   N
  000375801|  G  : G
   0000797486| I : I
   -00000922732   |   I   : I
 00000138451 |H   :Q
00000969371 |G: G
 000000801962   |  T  :  T
   -000550185 | Y   : D
00000891689 |N: E
